start_time,median_flux
1342.51980418, 132.48262024
1342.52119306, 132.34971619
1342.52258193, 132.10752869
1342.52397080, 132.59951782
1342.52535967, 132.49900818
1342.52674855, 132.51597595
1342.52813742, 132.68365479
1342.52952629, 132.65963745
1342.53091516, 132.71789551
1342.53230404, 132.78823853
1342.53369291, 132.76464844
1342.53508178, 132.89035034
1342.53647065, 132.87156677
1342.53785953, 133.22851562
1342.53924840, 133.17781067
1342.54063727, 133.25083923
1342.54202614, 133.21772766
1342.54341502, 133.10688782
1342.54480389, 133.64471436
1342.54619276, 133.34790039
1342.54758163, 133.39875793
1342.54897051, 133.43267822
1342.55035938, 133.46694946
1342.55174825, 133.48266602
1342.55313713, 133.73002625
1342.55452600, 133.93029785
1342.55591487, 133.80418396
1342.55730374, 133.87742615
1342.55869262, 133.89212036
1342.56008149, 133.94299316
1342.56147036, 134.09114075
1342.56285923, 133.94314575
1342.56424811, 134.24378967
1342.56563698, 134.10438538
1342.56702585, 134.20362854
1342.56841472, 134.06518555
1342.56980360, 134.28741455
1342.57119247, 134.27369690
1342.57258134, 134.33972168
1342.57397021, 134.28497314
1342.57535909, 134.53071594
1342.57674796, 134.45848083
1342.57813683, 134.49243164
1342.57952570, 134.41619873
1342.58091458, 134.60980225
1342.58230345, 134.58508301
1342.58369232, 134.61418152
1342.58508120, 134.37672424
1342.58647007, 134.69139099
1342.58785894, 134.72680664
1342.58924781, 134.43028259
1342.59063669, 134.82119751
1342.59202556, 134.87002563
1342.59341443, 134.78744507
1342.59480330, 134.73645020
1342.59619218, 134.64680481
1342.59758105, 134.86280823
1342.59896992, 134.88504028
1342.60035879, 134.84819031
1342.60174767, 134.83267212
1342.60313654, 134.89735413
1342.60452541, 134.55993652
1342.60591428, 135.00512695
1342.60730316, 134.90628052
1342.60869203, 134.92048645
1342.61008090, 134.95579529
1342.61146978, 134.85432434
1342.61285865, 134.97741699
1342.61424752, 134.78321838
1342.61563639, 134.70164490
1342.61702527, 135.07810974
1342.61841414, 134.91246033
1342.61980301, 135.01556396
1342.62119188, 135.20660400
1342.62258076, 134.88587952
1342.62396963, 134.95018005
1342.62535850, 134.98580933
1342.62674737, 134.95724487
1342.62813625, 135.25950623
1342.62952512, 134.98709106
1342.63091399, 135.25465393
1342.63230286, 134.98500061
1342.63369174, 135.15574646
1342.63508061, 134.83946228
1342.63646948, 134.88902283
1342.63785836, 134.98272705
1342.63924723, 135.09744263
1342.64063610, 134.75344849
1342.64202497, 134.97032166
1342.64341385, 134.99726868
1342.64480272, 134.59596252
1342.64619159, 134.82563782
1342.64758046, 134.88919067
1342.64896934, 134.81056213
1342.65035821, 134.74700928
1342.65174708, 134.80122375
1342.65313595, 134.93406677
1342.65452483, 134.86408997
1342.65591370, 134.57121277
1342.65730257, 134.56108093
1342.65869145, 134.93144226
1342.66008032, 134.77139282
1342.66146919, 134.67866516
1342.66285806, 134.50045776
1342.66424694, 134.35391235
1342.66563581, 134.53480530
1342.66702468, 134.49279785
1342.66841355, 134.33996582
1342.66980243, 134.67726135
1342.67119130, 134.75950623
1342.67258017, 134.60308838
1342.67396905, 134.60131836
1342.67535792, 134.44247437
1342.67674679, 134.24963379
1342.67813566, 134.26628113
1342.67952454, 134.38577271
1342.68091341, 134.47814941
1342.68230228, 134.43901062
1342.68369116, 134.35780334
1342.68508003, 134.21913147
1342.68646890, 134.21394348
1342.68785777, 134.15382385
1342.68924665, 134.24388123
1342.69063552, 134.05036926
1342.69202439, 134.09211731
1342.69341326, 134.06776428
1342.69480214, 134.02198792
1342.69619101, 134.05326843
1342.69757988, 134.15618896
1342.69896876, 133.93293762
1342.70035763, 133.95176697
1342.70174650, 133.89604187
1342.70313537, 133.72778320
1342.70452425, 133.71473694
1342.70591312, 133.83312988
1342.70730199, 133.52191162
1342.70869087, 133.76148987
1342.71007974, 133.69192505
1342.71146861, 133.76689148
1342.71285748, 133.64033508
1342.71424636, 133.59419250
1342.71563523, 133.68644714
1342.71702410, 133.53587341
1342.71841298, 133.46591187
1342.71980185, 133.57647705
1342.72119072, 133.42614746
1342.72257959, 133.38409424
1342.72396847, 133.75254822
1342.72535734, 133.13575745
1342.72674621, 133.38279724
1342.72813508, 133.16204834
1342.72952396, 133.25172424
1342.73091283, 133.22575378
1342.73230170, 133.21073914
1342.73369058, 133.25590515
1342.73507945, 133.33534241
1342.73646832, 133.12927246
1342.73785719, 133.07278442
1342.73924607, 133.19226074
1342.74063494, 133.34091187
1342.74202381, 133.13859558
1342.74341269, 133.19439697
1342.74480156, 133.25727844
1342.74619043, 133.00877380
1342.74757930, 133.08880615
1342.74896818, 132.88711548
1342.75035705, 133.03268433
1342.75174592, 133.13490295
1342.75313480, 133.03848267
1342.75452367, 133.05891418
1342.75591254, 132.90830994
1342.75730141, 132.91648865
1342.75869029, 133.00248718
1342.76007916, 132.80998230
1342.76146803, 132.97434998
1342.76285691, 133.16571045
1342.76424578, 132.75761414
1342.76563465, 132.66674805
1342.76702352, 132.97064209
1342.76841240, 132.94232178
1342.76980127, 132.99279785
1342.77119014, 132.79675293
1342.77257901, 132.97149658
1342.77396789, 132.43586731
1342.77535676, 132.60484314
1342.77674563, 132.68504333
1342.77813451, 132.71269226
1342.77952338, 132.72639465
1342.78091225, 132.64398193
1342.78230112, 132.60090637
1342.78369000, 132.88034058
1342.78507887, 132.78948975
1342.78646774, 132.80409241
1342.78785662, 132.78533936
1342.78924549, 132.65486145
1342.79063436, 132.78041077
1342.79202323, 132.90562439
1342.79341211, 132.78979492
1342.79480098, 132.52413940
1342.79618985, 132.51387024
1342.79757873, 132.76988220
1342.79896760, 132.59391785
1342.80035647, 132.79302979
1342.80174534, 132.74580383
1342.80313422, 132.62269592
1342.80452309, 132.57228088
1342.80591196, 132.60647583
1342.80730084, 132.76217651
1342.80868971, 132.62420654
1342.81007858, 133.05300903
1342.81146745, 132.67134094
1342.81285633, 132.53245544
1342.81424520, 132.61723328
1342.81563407, 132.62037659
1342.81702295, 132.89485168
1342.81841182, 132.81861877
1342.81980069, 132.53796387
1342.82118956, 132.62031555
1342.82257844, 132.65162659
1342.82396731, 132.56179810
1342.82535618, 132.52218628
1342.82674505, 132.53912354
1342.82813393, 132.54562378
1342.82952280, 132.79499817
1342.83091167, 132.69079590
1342.83230055, 132.67045593
1342.83368942, 132.56741333
1342.83507829, 132.39120483
1342.83646716, 132.42805481
1342.83785604, 132.72677612
1342.83924491, 132.56513977
1342.84063378, 132.23306274
1342.84202266, 132.44772339
1342.84341153, 132.47091675
1342.84480040, 132.60861206
1342.84618927, 132.53157043
1342.84757815, 132.14109802
1342.84896702, 132.41102600
1342.85035589, 132.32975769
1342.85174477, 132.54251099
1342.85313364, 132.56918335
1342.85452251, 132.26197815
1342.85591138, 132.43922424
1342.85730026, 132.44485474
1342.85868913, 132.25044250
1342.86007800, 132.36364746
1342.86146688, 132.45013428
1342.86285575, 132.37951660
1342.86424462, 132.33537292
1342.86563349, 132.29325867
1342.86702237, 132.30317688
1342.86841124, 132.03395081
1342.86980011, 132.35418701
1342.87118899, 132.00709534
1342.87257786, 132.36642456
1342.87396673, 132.21990967
1342.87535560, 131.94137573
1342.87674448, 132.08226013
1342.87813335, 132.27305603
1342.87952222, 132.20324707
1342.88091110, 132.11737061
1342.88229997, 131.86651611
1342.88368884, 132.10768127
1342.88507771, 132.24195862
1342.88646659, 131.89440918
1342.88785546, 131.90885925
1342.88924433, 131.62333679
1342.89063321, 131.74490356
1342.89202208, 131.90321350
1342.89341095, 131.57008362
1342.89479982, 131.79835510
1342.89618870, 131.87812805
1342.89757757, 131.61863708
1342.89896644, 131.62414551
1342.90035532, 131.52764893
1342.90174419, 131.37599182
1342.90313306, 131.41072083
1342.90452193, 131.32626343
1342.90591081, 131.48609924
1342.90729968, 131.35238647
1342.90868855, 131.18980408
1342.91007743, 131.07752991
1342.91146630, 131.04077148
1342.91285517, 131.05526733
1342.91424404, 130.92385864
1342.91563292, 130.62490845
1342.91702179, 130.71951294
1342.91841066, 130.73565674
1342.91979954, 130.51452637
1342.92118841, 130.47958374
1342.92257728, 130.40585327
1342.92396615, 130.52911377
1342.92535503, 130.33590698
1342.92674390, 130.15591431
1342.92813277, 130.15386963
1342.92952165, 129.96813965
1342.93091052, 130.09120178
1342.93229939, 129.84123230
1342.93368826, 130.00196838
1342.93507714, 129.66198730
1342.93646601, 129.60375977
1342.93785488, 129.53504944
1342.93924376, 129.20350647
1342.94063263, 129.27902222
1342.94202150, 129.23013306
1342.94341037, 129.07003784
1342.94479925, 129.14974976
1342.94618812, 128.90061951
1342.94757699, 128.95545959
1342.94896587, 128.73860168
1342.95035474, 128.80674744
1342.95174361, 128.61695862
1342.95313248, 128.41217041
1342.95452136, 128.37620544
1342.95591023, 128.51966858
1342.95729910, 128.22207642
1342.95868798, 128.16961670
1342.96007685, 128.14036560
1342.96146572, 128.05764771
1342.96285459, 127.96840668
1342.96424347, 127.87084198
1342.96563234, 127.77377319
1342.96702121, 127.77555084
1342.96841009, 127.74741364
1342.96979896, 127.57755280
1342.97118783, 127.51002502
1342.97257670, 127.20623779
1342.97396558, 127.46259308
1342.97535445, 127.17060089
1342.97674332, 127.12156677
1342.97813220, 126.70622253
1342.97952107, 127.03090668
1342.98090994, 126.90657806
1342.98229881, 126.83753967
1342.98368769, 126.70469666
1342.98507656, 126.82364655
1342.98646543, 126.53985596
1342.98785431, 126.71167755
1342.98924318, 126.46011353
1342.99063205, 126.28372955
1342.99202093, 126.30128479
1342.99340980, 126.46063232
1342.99479867, 126.27213287
1342.99618754, 126.23303223
1342.99757642, 126.14574432
1342.99896529, 126.36094666
1343.00035416, 126.07134247
1343.00174304, 126.16142273
1343.00313191, 126.03256989
1343.00452078, 125.91659546
1343.00590965, 125.96777344
1343.00729853, 125.97644806
1343.00868740, 125.84770966
1343.01007627, 125.92565918
1343.01146515, 125.84092712
1343.01285402, 125.56053925
1343.01424289, 125.81777954
1343.01563176, 125.86796570
1343.01702064, 125.59790802
1343.01840951, 125.65795898
1343.01979838, 125.78928375
1343.02118726, 125.57205200
1343.02257613, 125.87892914
1343.02396500, 125.59291077
1343.02535387, 125.62167358
1343.02674275, 125.66450500
1343.02813162, 125.72253418
1343.02952049, 125.80275726
1343.03090937, 125.69526672
1343.03229824, 125.58336639
1343.03368711, 125.50884247
1343.03507598, 125.46884918
1343.03646486, 125.57024384
1343.03785373, 125.67655182
1343.03924260, 125.73983765
1343.04063148, 125.63003540
1343.04202035, 125.53515625
1343.04340922, 125.65635681
1343.04479809, 125.67989349
1343.04618697, 125.67778015
1343.04757584, 125.41976929
1343.04896471, 125.42274475
1343.05035359, 125.59079742
1343.05174246, 125.87407684
1343.05313133, 125.82574463
1343.05452021, 125.65377808
1343.05590908, 125.84635162
1343.05729795, 125.78122711
1343.05868682, 126.12500763
1343.06007570, 125.86772919
1343.06146457, 125.97396088
1343.06285344, 125.80089569
1343.06424232, 125.74090576
1343.06563119, 126.03340912
1343.06702006, 126.11767578
1343.06840893, 126.15561676
1343.06979781, 125.96579742
1343.07118668, 126.11759949
1343.07257555, 125.96850586
1343.07396443, 125.98506927
1343.07535330, 126.12961578
1343.07674217, 125.93502045
1343.07813104, 126.23091888
1343.07951992, 126.20323181
1343.08090879, 125.97079468
1343.08229766, 126.16754150
1343.08368654, 126.29562378
1343.08507541, 126.21755981
1343.08646428, 126.13318634
1343.08785315, 126.38457489
1343.08924203, 126.62871552
1343.09063090, 126.72577667
1343.09201977, 126.47841644
1343.09340865, 126.51882172
1343.09479752, 126.47304535
1343.09618639, 126.58978271
1343.09757527, 126.54447937
1343.09896414, 126.73893738
1343.10035301, 126.85181427
1343.10174188, 126.60151672
1343.10313076, 126.83840179
1343.10451963, 126.93796539
1343.10590850, 126.74018860
1343.10729738, 127.00878906
1343.10868625, 127.03022003
1343.11007512, 126.84484100
1343.11146399, 127.09773254
1343.11285287, 126.93997192
1343.11424174, 127.15174866
1343.11563061, 127.07152557
1343.11701949, 127.18563080
1343.11840836, 127.16488647
1343.11979723, 127.08149719
1343.12118610, 127.14722443
1343.12257498, 127.16801453
1343.12396385, 127.27675629
1343.12535272, 127.11776733
1343.12674160, 126.98862457
1343.12813047, 127.41199493
1343.12951934, 127.32878113
1343.13090822, 127.29595947
1343.13229709, 127.33952332
1343.13368596, 127.41673279
1343.13507483, 127.38712311
1343.13646371, 127.35146332
1343.13785258, 127.60243225
1343.13924145, 127.77525330
1343.14063033, 127.73799133
1343.14201920, 127.74198914
1343.14340807, 127.70143127
1343.14479694, 127.72912598
1343.14618582, 127.81610107
1343.14757469, 127.68376923
1343.14896356, 127.70853424
1343.15035244, 127.76576233
1343.15174131, 127.80817413
1343.15313018, 127.88725281
1343.15451905, 128.16178894
1343.15590793, 127.87442017
1343.15729680, 127.80456543
1343.15868567, 128.02215576
1343.16007455, 128.03065491
1343.16146342, 127.93419647
1343.16285229, 127.86851501
1343.16424117, 127.99768829
1343.16563004, 128.03694153
1343.16701891, 127.95363617
1343.16840778, 128.10060120
1343.16979666, 128.13887024
1343.17118553, 128.25663757
1343.17257440, 128.16490173
1343.17396328, 128.14753723
1343.17535215, 128.16921997
1343.17674102, 128.29374695
1343.17812989, 128.22225952
1343.17951877, 128.02961731
1343.18090764, 128.07127380
1343.18229651, 128.19396973
1343.18368539, 128.04211426
1343.18507426, 128.14137268
1343.18646313, 128.19842529
1343.18785201, 128.16831970
1343.18924088, 128.08892822
1343.19062975, 128.03758240
1343.19201862, 127.95072937
1343.19340750, 128.17085266
1343.19479637, 128.15544128
1343.19618524, 128.17047119
1343.19757412, 127.86026001
1343.19896299, 127.88740540
1343.20035186, 128.10430908
1343.20174073, 128.10911560
1343.20312961, 127.95989990
1343.20451848, 127.95092773
1343.20590735, 127.94664001
1343.20729623, 127.96278381
1343.20868510, 128.05189514
1343.21007397, 128.06616211
1343.21146284, 128.07405090
1343.21285172, 127.96096802
1343.21424059, 127.87612915
1343.21562946, 127.83588409
1343.21701834, 127.93952942
1343.21840721, 127.63784027
1343.21979608, 127.42796326
1343.22118496, 127.90569305
1343.22257383, 127.67615509
1343.22396270, 127.68445587
1343.22535157, 127.57199097
1343.22674045, 127.61343384
1343.22812932, 127.79792023
1343.22951819, 127.74014282
1343.23090707, 127.35311890
1343.23229594, 127.40608215
1343.23368481, 127.55915833
1343.23507368, 127.66439056
1343.23646256, 127.52154541
1343.23785143, 127.32225037
1343.23924030, 127.62510681
1343.24062918, 127.44803619
1343.24201805, 127.34522247
1343.24340692, 126.85523224
1343.24479580, 127.09281921
1343.24618467, 126.97735596
1343.24757354, 127.21990967
1343.24896241, 127.06277466
1343.25035129, 127.10784149
1343.25174016, 126.72451782
1343.25312903, 126.62216187
1343.25451791, 126.95816040
1343.25590678, 126.82062531
1343.25729565, 126.54356384
1343.25868452, 126.60439301
1343.26007340, 126.65865326
1343.26146227, 126.24718475
1343.26285114, 126.41729736
1343.26424002, 126.36485291
1343.26562889, 126.53147888
1343.26701776, 126.27717590
1343.26840664, 126.24427795
1343.26979551, 126.19255066
1343.27118438, 126.05268860
1343.27257325, 126.25912476
1343.27396213, 126.19300842
1343.27535100, 126.07588196
1343.27673987, 126.03672791
1343.27812875, 125.72981262
1343.27951762, 125.90904236
1343.28090649, 125.86161041
1343.28229537, 125.62232208
1343.28368424, 125.87664795
1343.28507311, 125.65038300
1343.28646198, 125.53990173
1343.28785086, 125.76521301
1343.28923973, 125.45945740
1343.29062860, 125.49864960
1343.29201748, 125.71478271
1343.29340635, 125.26233673
1343.29479522, 125.40137482
1343.29618409, 125.04117584
1343.29757297, 125.31902313
1343.29896184, 125.11522675
1343.30035071, 124.92005920
1343.30173959, 124.80740356
1343.30312846, 124.92856598
1343.30451733, 124.86421204
1343.30590621, 124.85432434
1343.30729508, 124.98396301
1343.30868395, 124.55802917
1343.31007282, 124.36525726
1343.31146170, 124.44425201
1343.31285057, 124.37786102
1343.31423944, 124.02437592
1343.31562832, 124.53385925
1343.31701719, 124.71671295
1343.31840606, 124.34603882
1343.31979494, 124.14685059
1343.32118381, 124.66596985
1343.32257268, 123.81419373
1343.32396155, 123.95561218
1343.32535043, 123.95067596
1343.32673930, 124.25025177
1343.32812817, 123.96805573
1343.32951705, 123.91035461
1343.33090592, 124.23326874
1343.33229479, 123.94282532
1343.33368366, 123.90193939
1343.33507254, 123.66118622
1343.33646141, 124.04175568
1343.33785028, 123.97389221
1343.33923916, 124.07754517
1343.34062803, 123.97760773
1343.34201690, 123.89484406
1343.34340578, 123.92234802
1343.34479465, 124.06227875
1343.34618352, 123.74157715
1343.34757239, 124.05869293
1343.34896127, 124.10862732
1343.35035014, 123.78293610
1343.35173901, 123.85839844
1343.35312789, 123.68001556
1343.35451676, 123.75935364
1343.35590563, 123.69475555
1343.35729451, 123.50949097
1343.35868338, 123.76168823
1343.36007225, 123.71016693
1343.36146112, 123.59089661
1343.36285000, 123.33572388
1343.36423887, 123.65901184
1343.36562774, 124.05484772
1343.36701662, 123.81944275
1343.36840549, 124.26177216
1343.36979436, 123.50650787
1343.37118323, 123.56533813
1343.37257211, 123.71041870
1343.37396098, 123.89377594
1343.37534985, 123.40287018
1343.37673873, 123.73462677
1343.37812760, 123.75834656
1343.37951647, 123.40805054
1343.38090535, 123.84848022
1343.38229422, 123.82687378
1343.38368309, 124.19345093
1343.38507196, 123.68811035
1343.38646084, 123.20877075
1343.38784971, 123.75061798
1343.38923858, 123.84130859
1343.39062746, 123.65152740
1343.39201633, 123.80364990
1343.39340520, 123.40235901
1343.39479408, 123.36080170
1343.39618295, 124.14560699
1343.39757182, 123.74011993
1343.39896069, 123.69245911
1343.40034957, 123.74285889
1343.40173844, 123.46591949
1343.40312731, 123.83641052
1343.40451619, 124.13415527
1343.40590506, 123.67129517
1343.40729393, 123.68457031
1343.40868281, 124.24245453
1343.41007168, 123.80751038
1343.41146055, 123.83739471
1343.41284942, 124.14835358
1343.41423830, 124.33016205
1343.41562717, 124.19064331
1343.41701604, 123.58150482
1343.41840492, 124.09090424
1343.41979379, 124.09596252
1343.42118266, 124.14468384
1343.42257153, 123.92111969
1343.42396041, 124.10871124
1343.42534928, 124.26932526
1343.42673815, 124.02993011
1343.42812703, 123.96202087
1343.42951590, 124.09778595
1343.43090477, 124.14543915
1343.43229365, 124.38680267
1343.43368252, 124.26399994
1343.43507139, 124.27868652
1343.43646026, 124.09970856
1343.43784914, 124.39208221
1343.43923801, 124.49119568
1343.44062688, 124.34165955
1343.44201576, 124.46867371
1343.44340463, 124.69935608
1343.44479350, 124.48451996
1343.44618238, 124.69858551
1343.44757125, 124.96222687
1343.44896012, 124.98289490
1343.45034899, 124.89366150
1343.45173787, 124.96284485
1343.45312674, 124.89395905
1343.45451561, 124.65390015
1343.45590449, 124.88443756
1343.45729336, 124.62004089
1343.45868223, 124.81748962
1343.46007111, 125.05742645
1343.46145998, 125.00759125
1343.46284885, 125.22917175
1343.46423772, 124.74871826
1343.46562660, 125.24179840
1343.46701547, 125.26379395
1343.46840434, 125.14530182
1343.46979322, 125.08225250
1343.47118209, 125.34709167
1343.47257096, 125.10954285
1343.47395984, 125.55005646
1343.47534871, 124.98886871
1343.47673758, 125.35500336
1343.47812645, 125.35285187
1343.47951533, 125.28011322
1343.48090420, 125.48913574
1343.48229307, 125.48886871
1343.48368195, 125.55558777
1343.48507082, 125.54700470
1343.48645969, 125.78492737
1343.48784857, 125.61005402
1343.48923744, 125.79624176
1343.49062631, 125.96435547
1343.49201518, 125.84951782
1343.49340406, 125.79876709
1343.49479293, 125.78707886
1343.49618180, 125.93496704
1343.49757068, 126.32830811
1343.49895955, 125.89049530
1343.50034842, 126.13656616
1343.50173730, 126.39756012
1343.50312617, 126.18393707
1343.50451504, 126.23133087
1343.50590391, 126.12891388
1343.50729279, 126.49079132
1343.50868166, 126.55677795
1343.51007053, 126.36466217
1343.51145941, 126.46668243
1343.51284828, 126.71443176
1343.51423715, 126.46958160
1343.51562603, 126.69241333
1343.51701490, 126.82857513
1343.51840377, 126.59243011
1343.51979264, 126.61975098
1343.52118152, 126.99252319
1343.52257039, 126.64534760
1343.52395926, 126.82608795
1343.52534814, 127.18198395
1343.52673701, 127.24163055
1343.52812588, 127.38866425
1343.52951476, 127.25878143
1343.53090363, 127.37056732
1343.53229250, 127.46139526
1343.53368137, 127.37343597
1343.53507025, 127.45947266
1343.53645912, 127.29441833
1343.53784799, 127.67247009
1343.53923687, 127.37482452
1343.54062574, 127.56857300
1343.54201461, 127.50975800
1343.54340349, 127.84042358
1343.54479236, 127.85901642
1343.54618123, 128.00354004
1343.54757010, 127.85455322
1343.54895898, 127.91090393
1343.55034785, 128.18014526
1343.55173672, 129.29626465
1343.55312560, 128.17576599
1343.55451447, 128.00643921
1343.55590334, 128.03553772
1343.55729222, 128.22778320
1343.55868109, 128.07978821
1343.56006996, 128.18617249
1343.56145883, 128.65260315
1343.56284771, 128.39686584
1343.56423658, 128.25456238
1343.56562545, 128.45614624
1343.56701433, 128.53536987
1343.56840320, 128.39442444
1343.56979207, 128.59558105
1343.57118095, 128.81500244
1343.57256982, 128.65466309
1343.57395869, 129.03289795
1343.57534756, 129.10525513
1343.57673644, 128.88566589
1343.57812531, 128.98408508
1343.57951418, 128.88037109
1343.58090306, 128.97627258
1343.58229193, 128.97711182
1343.58368080, 129.14384460
1343.58506968, 129.20820618
1343.58645855, 129.07052612
1343.58784742, 129.24998474
1343.58923629, 129.09892273
1343.59062517, 129.14123535
1343.59201404, 129.40167236
1343.59340291, 129.43826294
1343.59479179, 129.10354614
1343.59618066, 129.44052124
1343.59756953, 129.29582214
1343.59895841, 129.49345398
1343.60034728, 129.09884644
1343.60173615, 129.60487366
1343.60312502, 129.37222290
1343.60451390, 129.65037537
1343.60590277, 129.38603210
1343.60729164, 129.49485779
1343.60868052, 129.46086121
1343.61006939, 129.66744995
1343.61145826, 129.41783142
1343.61284714, 129.41249084
1343.61423601, 129.58558655
1343.61562488, 129.51994324
1343.61701376, 129.40881348
1343.61840263, 129.57518005
1343.61979150, 129.58341980
1343.62118037, 129.46734619
1343.62256925, 129.71020508
1343.62395812, 129.49647522
1343.62534699, 129.47402954
1343.62673587, 129.58711243
1343.62812474, 129.74153137
1343.62951361, 129.51899719
1343.63090249, 129.69555664
1343.63229136, 129.66172791
1343.63368023, 129.70082092
1343.63506910, 129.79602051
1343.63645798, 129.89874268
1343.63784685, 129.65484619
1343.63923572, 129.58491516
1343.64062460, 129.70397949
1343.64201347, 129.83021545
1343.64340234, 129.29118347
1343.64479122, 129.66511536
1343.64618009, 129.78050232
1343.64756896, 129.69316101
1343.64895783, 129.29359436
1343.65034671, 129.72859192
1343.65173558, 129.61999512
1343.65312445, 129.83743286
1343.65451333, 129.46168518
1343.65590220, 129.67349243
1343.65729107, 129.58270264
1343.65867995, 129.74600220
1343.66006882, 129.42034912
1343.66145769, 129.36648560
1343.66284656, 129.84881592
1343.66423544, 129.49746704
1343.66562431, 129.81724548
1343.66701318, 129.16848755
1343.66840206, 129.54336548
1343.66979093, 129.78260803
1343.67117980, 129.54641724
1343.67256868, 129.84936523
1343.67395755, 129.30877686
1343.67534642, 129.56985474
1343.67673530, 129.71127319
1343.67812417, 129.58724976
1343.67951304, 129.58409119
1343.68090191, 129.60263062
1343.68229079, 129.58894348
1343.68367966, 129.14512634
1343.68506853, 129.51063538
1343.68645741, 129.35729980
1343.68784628, 129.38572693
1343.68923515, 129.18670654
1343.69062403, 129.44511414
1343.69201290, 129.44903564
1343.69340177, 129.01475525
1343.69479064, 129.46618652
1343.69617952, 129.43319702
1343.69756839, 128.87202454
1343.69895726, 129.45407104
1343.70034614, 128.89376831
1343.70173501, 129.06163025
1343.70312388, 129.10746765
1343.70451276, 129.23620605
1343.70590163, 128.91529846
1343.70729050, 128.93852234
1343.70867937, 128.91174316
1343.71006825, 128.87696838
1343.71145712, 128.87489319
1343.71284599, 129.32919312
1343.71423487, 128.94802856
1343.71562374, 128.98428345
1343.71701261, 129.10299683
1343.71840149, 129.01307678
1343.71979036, 128.76550293
1343.72117923, 128.86720276
1343.72256811, 128.94306946
1343.72395698, 128.70599365
1343.72534585, 128.72201538
1343.72673472, 128.66636658
1343.72812360, 128.60105896
1343.72951247, 128.52870178
1343.73090134, 128.46475220
1343.73229022, 128.55891418
1343.73367909, 128.80244446
1343.73506796, 128.17718506
1343.73645684, 128.51039124
1343.73784571, 128.77760315
1343.73923458, 128.66307068
1343.74062345, 128.52761841
1343.74201233, 128.70423889
1343.74340120, 128.44406128
1343.74479007, 128.55876160
1343.74617895, 128.33621216
1343.74756782, 128.50222778
1343.74895669, 128.35984802
1343.75034557, 128.27803040
1343.75173444, 128.58764648
1343.75312331, 128.22720337
1343.75451219, 128.50697327
1343.75590106, 128.28163147
1343.75728993, 128.41043091
1343.75867880, 128.66624451
1343.76006768, 128.38246155
1343.76145655, 128.32797241
1343.76284542, 128.41932678
1343.76423430, 128.43806458
1343.76562317, 128.28584290
1343.76701204, 128.07890320
1343.76840092, 128.18190002
1343.76978979, 128.16445923
1343.77117866, 128.10733032
1343.77256753, 127.98262787
1343.77395641, 128.57167053
1343.77534528, 128.28009033
1343.77673415, 128.29434204
1343.77812303, 128.43899536
1343.77951190, 128.24755859
1343.78090077, 128.09313965
1343.78228965, 128.04026794
1343.78367852, 128.14042664
1343.78506739, 128.42405701
1343.78645627, 128.20507812
1343.78784514, 128.29728699
1343.78923401, 128.23707581
1343.79062288, 128.20985413
1343.79201176, 128.50260925
1343.79340063, 128.30186462
1343.79478950, 128.42864990
1343.79617838, 128.42997742
1343.79756725, 128.63229370
1343.79895612, 128.43737793
1343.80034500, 128.14617920
1343.80173387, 128.24908447
1343.80312274, 128.39089966
1343.80451161, 128.35226440
1343.80590049, 128.16004944
1343.80728936, 127.97525787
1343.80867823, 128.35984802
1343.81006711, 128.42390442
1343.81145598, 128.46612549
1343.81284485, 128.04495239
1343.81423373, 128.51425171
1343.81562260, 128.12178040
1343.81701147, 128.39590454
1343.81840035, 128.32756042
1343.81978922, 128.67269897
1343.82117809, 128.57028198
1343.82256696, 128.49676514
1343.82395584, 128.71806335
1343.82534471, 128.66882324
1343.82673358, 128.35766602
1343.82812246, 128.48532104
1343.82951133, 128.43292236
1343.83090020, 128.76092529
1343.83228908, 128.72123718
1343.83367795, 128.72758484
1343.83506682, 128.65861511
1343.83645569, 128.50230408
1343.83784457, 128.74736023
1343.83923344, 128.54910278
1343.84062231, 128.49702454
1343.84201119, 128.64935303
1343.84340006, 128.75659180
1343.84478893, 128.72090149
1343.84617781, 128.36122131
1343.84756668, 128.69311523
1343.84895555, 128.75468445
1343.85034443, 128.85073853
1343.85173330, 128.74546814
1343.85312217, 128.52169800
1343.85451104, 128.75433350
1343.85589992, 128.76815796
1343.85728879, 128.62226868
1343.85867766, 128.62521362
1343.86006654, 128.93238831
1343.86145541, 128.73052979
1343.86284428, 128.93286133
1343.86423316, 128.58781433
1343.86562203, 128.63836670
1343.86701090, 128.88420105
1343.86839978, 128.93435669
1343.86978865, 129.03863525
1343.87117752, 128.79539490
1343.87256639, 129.08534241
1343.87395527, 128.54278564
1343.87534414, 128.97245789
1343.87673301, 128.86033630
1343.87812189, 128.91552734
1343.87951076, 128.95745850
1343.88089963, 128.97573853
1343.88228851, 128.51855469
1343.88367738, 128.82003784
1343.88506625, 128.82759094
1343.88645512, 129.03825378
1343.88784400, 128.86384583
1343.88923287, 128.73863220
1343.89062174, 128.32762146
1343.89201062, 128.73335266
1343.89339949, 128.77090454
1343.89478836, 128.99253845
1343.89617724, 128.55789185
1343.89756611, 128.47590637
1343.89895498, 128.47105408
1343.90034386, 128.58268738
1343.90173273, 128.09107971
1343.90312160, 128.95983887
1343.90451047, 128.67810059
1343.90589935, 128.58349609
