start_time,median_flux
1348.62559142, 103.37511444
1348.81309135, 103.76132202
1349.41725778, 96.49958801
1349.45892443, 96.43908691
1349.22975785, 99.87312317
1348.56309145, 102.21842957
1349.33392448, 97.75970459
1348.72975805, 103.36798096
1348.68809140, 103.59327698
1348.52142480, 101.38442230
1349.25059118, 99.88220215
1349.31309115, 98.23884583
1348.77142470, 103.83657074
1348.64642475, 103.51544952
1348.60475810, 103.11087036
1348.87559133, 103.92337036
1349.20892453, 100.11662292
1349.37559113, 96.96747589
1348.58392477, 102.74366760
1348.91725798, 103.44026184
1349.29225783, 98.72329712
1332.27143746, 113.59570312
1332.31310418, 111.99377441
1332.47977107, 108.14549255
1331.87560360, 118.60911560
1332.00060376, 115.70462036
1332.16727065, 115.02354431
1331.58393654, 119.28662109
1331.75060343, 120.03661346
1332.20893737, 114.87271118
1331.60476990, 119.91956329
1331.81310351, 119.49300385
1332.29227082, 112.82157135
1331.68810335, 120.77650452
1331.93810368, 117.19657135
1332.39643763, 108.83962250
1331.66726999, 120.88470459
1332.50060443, 108.53073120
1331.62560326, 120.38309479
1331.54226982, 117.82701111
1331.72977007, 120.26788330
1332.43810435, 107.98678589
1331.89643696, 118.18586731
1332.12560393, 114.94697571
1331.97977040, 116.13948059
1331.79227015, 119.67162323
1332.25060410, 114.10514069
1332.02143712, 115.37124634
1331.70893671, 120.54527283
1332.35477090, 110.27546692
1332.06310385, 114.92304993
1332.04227049, 115.13554382
1331.91727032, 117.71238708
1332.41727099, 108.31614685
1332.08393721, 114.83573151
1331.95893704, 116.64878845
1331.64643662, 120.73651123
1331.83393687, 119.26073456
1332.14643729, 115.00739288
1332.37560426, 109.48365021
1331.85477024, 118.96650696
1332.33393754, 111.07473755
1331.77143679, 119.80818939
1332.22977074, 114.54553223
1332.45893771, 107.94358063
1331.52143646, 117.16271973
1331.56310318, 118.59606934
1332.18810401, 114.96403503
1332.10477057, 114.86831665
1334.00060318, 101.53815460
1334.25060245, 101.76820374
1334.41726863, 98.65149689
1334.22976918, 101.97483063
1333.52143791, 102.58888245
1334.16726936, 101.85368347
1334.43810190, 98.45722961
1334.12560282, 101.57199097
1334.47976845, 98.25167847
1333.56310446, 103.61993408
1333.91727009, 102.49353027
1333.62560428, 104.60171509
1333.58393773, 104.02450562
1334.02143645, 101.39164734
1333.83393700, 103.39254761
1334.06310300, 101.27754211
1333.72977064, 104.41670990
1333.89643682, 102.74732971
1334.04226973, 101.30483246
1333.95893664, 101.94512177
1334.45893517, 98.28570557
1334.10476954, 101.48774719
1334.29226899, 101.17202759
1334.33393554, 100.26200867
1334.31310227, 100.75977325
1334.08393627, 101.37100220
1333.66727082, 104.81285095
1333.87560355, 102.93180847
1334.20893591, 102.03064728
1333.54227119, 103.07901764
1333.70893737, 104.61309052
1333.97976991, 101.75440979
1333.68810409, 104.72654724
1333.64643755, 104.79220581
1334.39643536, 99.00717163
1334.35476881, 99.78307343
1334.18810263, 101.98314667
1333.75060391, 104.18202209
1333.85477027, 103.11090851
1333.79227046, 103.78147888
1333.81310373, 103.56270599
1334.27143572, 101.48891449
1333.93810336, 102.26237488
1334.50060172, 98.29182434
1333.77143718, 104.01716614
1334.37560208, 99.33935547
1333.60477100, 104.34017944
1334.14643609, 101.71155548
1347.89642504, 106.86449432
1348.02142500, 105.20608521
1348.14642495, 104.66200256
1347.72975844, 106.03392029
1348.47975815, 100.42652130
1347.93809169, 106.34376526
1347.62559182, 106.57327271
1347.64642514, 106.58341980
1348.39642485, 100.04522705
1347.95892502, 106.00819397
1348.16725827, 104.70602417
1347.79225842, 106.17163086
1348.37559152, 100.29009247
1347.85475839, 106.81752777
1348.04225832, 105.11085510
1347.68809179, 106.25205994
1347.83392507, 106.64315796
1348.27142490, 103.31063843
1347.56309184, 105.52777100
1347.58392517, 106.11965942
1348.22975825, 104.23826599
1347.81309174, 106.41619110
1348.41725817, 99.90822601
1348.12559162, 104.65685272
1348.35475820, 100.70973206
1348.33392487, 101.20274353
1347.70892512, 106.00241852
1348.29225822, 102.75924683
1348.08392497, 104.71143341
1347.91725837, 106.64433289
1348.45892482, 100.36582184
1347.75059177, 105.90265656
1347.52142519, 104.28858185
1347.54225852, 104.91894531
1347.60475849, 106.39978027
1347.97975835, 105.60569000
1348.25059157, 103.73922729
1347.66725847, 106.45449829
1348.20892492, 104.56417084
1348.06309165, 104.85885620
1348.43809150, 100.26559448
1347.77142509, 105.95081329
1347.87559172, 106.89558411
1348.18809160, 104.73123932
1348.00059167, 105.52928162
1348.10475830, 104.60012817
1348.50059147, 100.85426331
1348.31309155, 101.83834839
1346.37559228, 108.57579803
1346.50059224, 110.18123627
1345.64642589, 118.97065735
1346.43809226, 108.78553772
1346.35475896, 108.95576477
1345.66725921, 118.61938477
1345.79225917, 117.54550171
1346.00059242, 113.69559479
1345.56309258, 117.85144043
1345.91725912, 115.74337769
1346.25059233, 113.23791504
1345.72975919, 117.46173096
1346.31309231, 110.32830048
1346.29225898, 111.19560242
1345.54225926, 116.91986084
1346.18809235, 115.23481750
1346.41725894, 108.50114441
1345.83392582, 117.55398560
1346.45892559, 109.12658691
1346.20892568, 114.83276367
1345.93809245, 115.04508972
1346.08392573, 114.02053833
1346.16725903, 115.35758209
1345.70892586, 117.70468140
1345.95892577, 114.42280579
1346.06309240, 113.60929871
1346.33392563, 109.53528595
1345.87559247, 116.91541290
1346.14642570, 115.17093658
1346.39642561, 108.38949585
1345.85475914, 117.36569214
1345.68809254, 118.12224579
1345.89642579, 116.35733032
1345.77142584, 117.40710449
1346.10475905, 114.39529419
1346.12559238, 114.85197449
1346.02142575, 113.46109009
1345.52142593, 115.92518616
1345.97975910, 113.94047546
1346.47975891, 109.59657288
1345.58392591, 118.65585327
1345.62559256, 119.10581207
1345.60475924, 119.10314941
1346.04225907, 113.36931610
1345.81309249, 117.58403015
1345.75059251, 117.34528351
1346.27142566, 112.23608398
1346.22975901, 114.10052490
1352.58392306, 94.10139465
1353.02142286, 101.27951050
1352.66725636, 95.23723602
1352.68808968, 95.53460693
1353.00058954, 100.87754822
1352.56308974, 93.84993744
1352.77142298, 96.84078217
1352.72975633, 96.14986420
1352.97975621, 100.47780609
1352.64642303, 94.95948029
1352.81308962, 97.52539825
1352.70892300, 95.85301208
1352.60475638, 94.38528442
1353.10475616, 102.86721039
1353.04225618, 101.69113922
1352.89642292, 98.95677185
1352.79225630, 97.22924805
1353.14642280, 103.59171295
1352.83392295, 97.86953735
1352.85475627, 98.25923157
1352.87558959, 98.57690430
1353.08392283, 102.45761108
1352.95892289, 100.06739807
1352.52142309, 93.40052032
1353.12558948, 103.19631958
1352.75058965, 96.50190735
1352.62558971, 94.68235779
1352.54225641, 93.60342407
1352.93808957, 99.67161560
1353.06308951, 102.08996582
1352.91725624, 99.33242798
1343.66725997, 125.72980499
1343.89642655, 124.47749329
1343.64642664, 125.85618591
1343.97975985, 120.25209808
1344.18809310, 120.59569550
1343.95892652, 121.37824249
1344.02142650, 118.85224152
1343.68809329, 125.49557495
1344.25059308, 118.12586975
1343.81309324, 124.63656616
1344.12559313, 120.29855347
1343.70892662, 125.13382721
1343.87559322, 124.91983032
1344.35475970, 113.76734924
1344.31309305, 114.92555237
1344.33392638, 114.05499268
1343.62559332, 125.75503540
1343.93809320, 122.54165649
1343.60475999, 125.41902161
1343.79225992, 124.51139832
1344.14642645, 120.73054504
1344.50059298, 118.77690125
1343.77142659, 124.49423218
1343.56309334, 123.97624207
1344.04225982, 118.70640564
1344.27142640, 116.75955200
1344.08392647, 119.16868591
1344.47975966, 117.69021606
1344.41725968, 115.02085876
1343.91725987, 123.65535736
1344.43809301, 115.73658752
1343.58392667, 124.82232666
1344.45892633, 116.64991760
1343.72975994, 124.86480713
1344.06309315, 118.85845947
1344.37559303, 113.92121887
1343.54226001, 122.93351746
1344.16725978, 120.75721741
1343.52142669, 121.83049011
1344.22975975, 119.18939209
1344.20892643, 120.05664062
1344.00059317, 119.40668488
1344.39642636, 114.34491730
1343.85475990, 124.93986511
1344.10475980, 119.74913788
1344.29225973, 115.66982269
1343.83392657, 124.87416077
1343.75059327, 124.60095978
1329.64643395, 140.16989136
1330.10476790, 131.17718506
1329.58393387, 139.38754272
1330.14643462, 131.72222900
1330.31310151, 127.51320648
1330.37560159, 125.42820740
1330.20893471, 131.95343018
1329.66726732, 140.03242493
1329.89643429, 136.03680420
1330.06310118, 130.85134888
1329.81310084, 139.10432434
1330.18810134, 132.02885437
1329.93810101, 133.81439209
1330.25060143, 130.61236572
1329.77143412, 139.45907593
1329.60476723, 140.02160645
1329.54226715, 137.40110779
1330.45893504, 124.94999695
1329.95893437, 132.69897461
1329.79226748, 139.40386963
1330.16726798, 131.89938354
1330.50060176, 125.86482239
1329.85476757, 137.94482422
1330.00060109, 131.16638184
1330.35476823, 126.00577545
1330.41726832, 124.92738342
1330.43810168, 124.92895508
1329.56310051, 138.45359802
1329.72976740, 139.61944580
1330.29226815, 128.54412842
1329.97976773, 131.77677917
1329.83393421, 138.65840149
1330.22976807, 131.43978882
1329.75060076, 139.55581665
1330.27143479, 129.63638306
1329.91726765, 134.96705627
1330.47976840, 125.27133942
1330.02143446, 130.95588684
1329.70893404, 139.76550293
1329.52143379, 136.21823120
1329.87560093, 137.03189087
1330.04226782, 130.82168579
1330.33393487, 128.35188293
1330.12560126, 131.44450378
1329.68810068, 139.88995361
1329.62560059, 140.22285461
1330.08393454, 130.97431946
1330.39643496, 125.08306885
1336.39642951, 83.65249634
1335.85476443, 85.69924164
1336.14643024, 83.68136597
1335.56309861, 91.42947388
1335.66726498, 88.95967102
1335.75059807, 87.09928894
1336.47976280, 83.66389465
1335.91726425, 85.05606842
1335.72976479, 87.48779297
1335.62559843, 89.72946930
1335.64643170, 89.37950134
1336.04226388, 84.20814514
1336.02143061, 84.34896851
1335.54226534, 90.61743164
1336.00059734, 84.50679016
1336.18809679, 83.64336395
1336.27142988, 83.65973663
1335.87559770, 85.43438721
1335.95893079, 84.76467133
1336.43809614, 83.62310791
1336.33392969, 83.61781311
1335.60476516, 90.03836823
1336.10476370, 83.88098907
1335.68809825, 88.46555328
1335.52143207, 90.79406738
1336.45892947, 83.64081573
1335.89643097, 85.23912811
1336.20893006, 83.63554382
1336.12559697, 83.81619263
1336.41726282, 83.66155243
1335.81309788, 86.13474274
1336.31309642, 83.65213776
1335.79226461, 86.44088745
1336.16726352, 83.67636108
1335.77143134, 86.73361206
1336.22976333, 83.63258362
1335.93809752, 84.88471222
1336.50059612, 83.62965393
1335.70893152, 87.97972107
1336.08393043, 83.97119141
1335.97976406, 84.63214111
1336.06309715, 84.07251740
1336.37559624, 83.63387299
1335.58393189, 92.69146729
1336.29226315, 83.61355591
1335.83393116, 85.90310669
1336.35476297, 83.66886902
1336.25059660, 83.65681458
1325.35476726, 94.94924927
1325.47976721, 103.83683777
1325.31310060, 91.14888000
1325.45893388, 102.84550476
1325.39643391, 99.14360809
1325.43810056, 101.91477966
1325.50060054, 104.78153992
1325.33393393, 92.84368896
1325.41726723, 100.68928528
1325.37560058, 97.13011169
1335.33393262, 94.43097687
1334.66726790, 99.11849213
1334.97976699, 96.14799500
